action,address,cust_id,time_spent_seconds,web_id
transactions,192.5.169.21,367,864,1983
transactions,198.10.52.120,274,18,1984
request_loan,192.184.205.202,137,930,1985
browse,192.52.249.197,308,115,1986
browse,1.131.122.57,216,163,1987
request_loan,192.31.197.149,69,457,1988
request_loan,192.53.25.41,435,428,1989
transactions,205.8.216.46,126,338,1990
transactions,203.0.102.115,342,973,1991
browse,168.7.92.20,449,854,1992
browse,198.230.203.64,105,184,1993
transactions,192.52.216.15,412,229,1994
transactions,97.203.187.254,161,664,1995
browse,95.223.162.76,88,113,1996
create_account,192.31.204.39,328,985,1997
request_loan,198.10.52.120,14,769,1998
browse,198.10.52.120,36,803,1999
browse,192.88.112.4,4,434,2000
request_loan,198.40.150.145,71,926,2001
request_loan,192.91.0.184,336,562,2002
create_account,192.52.242.244,262,403,2003
create_account,198.10.52.120,361,671,2004
transactions,192.52.216.15,56,623,2005
create_account,192.31.41.17,444,745,2006
create_account,203.126.82.74,258,360,2007
request_loan,192.0.5.131,335,137,2008
request_loan,14.101.88.69,268,128,2009
transactions,200.88.167.56,50,913,2010
update_profile,1.131.122.57,263,412,2011
create_account,192.91.0.184,180,500,2012
create_account,192.175.4.94,45,137,2013
transactions,192.22.74.9,106,472,2014
request_loan,192.80.65.1,421,171,2015
request_loan,10.208.131.79,482,452,2016
request_loan,1.131.122.57,284,304,2017
create_account,1.131.122.57,434,697,2018
transactions,192.31.197.149,134,25,2019
request_loan,14.101.88.69,311,625,2020
update_profile,192.52.220.27,217,304,2021
update_profile,192.175.50.15,263,479,2022
request_loan,198.48.161.203,215,632,2023
transactions,192.75.40.178,276,627,2024
create_account,192.80.65.1,32,537,2025
request_loan,198.243.53.201,47,119,2026
request_loan,203.126.82.74,499,437,2027
transactions,192.40.250.219,441,125,2028
update_profile,192.91.0.184,269,880,2029
browse,192.40.250.219,407,940,2030
update_profile,192.52.197.103,367,645,2031
request_loan,192.52.220.27,278,122,2032
update_profile,192.22.74.9,217,604,2033
request_loan,192.40.250.219,311,462,2034
transactions,192.31.41.17,348,868,2035
update_profile,1.131.122.57,114,363,2036
transactions,192.0.5.131,199,432,2037
request_loan,198.40.150.145,136,140,2038
update_profile,198.214.109.152,53,259,2039
browse,1.131.122.57,35,276,2040
transactions,200.88.167.56,122,186,2041
create_account,192.156.222.222,280,642,2042
update_profile,192.52.216.15,230,654,2043
update_profile,198.243.53.201,127,290,2044
create_account,95.223.162.76,87,814,2045
transactions,192.28.66.171,112,165,2046
create_account,192.31.41.17,184,827,2047
create_account,121.226.166.246,388,572,2048
request_loan,192.184.205.202,94,563,2049
create_account,192.31.204.39,67,726,2050
request_loan,192.52.216.15,69,554,2051
request_loan,1.131.122.57,112,107,2052
update_profile,95.223.162.76,210,500,2053
transactions,198.51.101.192,368,724,2054
browse,200.88.167.56,89,173,2055
request_loan,200.88.167.56,265,288,2056
create_account,192.52.197.103,161,319,2057
request_loan,192.40.250.219,173,963,2058
create_account,198.40.150.145,314,971,2059
browse,168.7.92.20,435,957,2060
request_loan,192.52.197.103,479,903,2061
browse,192.184.205.202,32,237,2062
request_loan,198.50.57.194,219,104,2063
create_account,192.31.41.17,41,919,2064
update_profile,198.230.203.64,471,872,2065
update_profile,192.22.74.9,368,330,2066
update_profile,192.22.74.9,120,97,2067
create_account,203.0.112.18,135,666,2068
transactions,192.52.216.15,69,389,2069
browse,203.0.112.18,37,622,2070
transactions,192.40.250.219,45,992,2071
transactions,14.101.88.69,299,933,2072
request_loan,192.170.227.152,104,805,2073
request_loan,192.91.0.184,59,881,2074
transactions,192.175.4.94,479,723,2075
create_account,192.52.220.27,104,977,2076
create_account,192.52.249.197,191,42,2077
browse,192.22.74.9,333,997,2078
create_account,198.214.109.152,441,623,2079
request_loan,192.52.242.244,320,429,2080
transactions,203.126.82.74,192,766,2081
browse,198.10.52.120,87,589,2082
request_loan,192.22.74.9,43,757,2083
create_account,198.51.102.239,203,319,2084
transactions,192.75.40.178,327,553,2085
update_profile,192.53.25.41,498,273,2086
browse,192.40.250.219,432,346,2087
browse,97.203.187.254,79,790,2088
update_profile,168.7.92.20,277,819,2089
request_loan,192.31.41.17,276,940,2090
create_account,95.223.162.76,488,525,2091
request_loan,192.88.112.4,326,984,2092
transactions,198.243.53.201,483,228,2093
create_account,192.52.216.15,294,44,2094
request_loan,192.75.40.178,127,751,2095
browse,192.80.65.1,241,477,2096
browse,192.159.46.227,277,856,2097
update_profile,203.126.82.74,495,812,2098
transactions,192.75.40.178,53,654,2099
create_account,192.5.169.21,339,461,2100
update_profile,192.67.93.145,486,817,2101
update_profile,192.91.0.184,67,701,2102
update_profile,192.175.4.94,74,726,2103
transactions,192.52.197.103,56,54,2104
update_profile,198.40.150.145,378,185,2105
update_profile,192.67.93.145,109,966,2106
update_profile,203.0.102.115,320,642,2107
update_profile,192.22.74.9,0,71,2108
create_account,198.51.102.239,231,445,2109
transactions,198.50.57.194,46,653,2110
create_account,192.88.98.49,172,508,2111
update_profile,198.51.102.239,73,268,2112
request_loan,198.50.57.194,285,518,2113
transactions,192.28.66.171,440,75,2114
create_account,192.31.41.17,209,227,2115
transactions,121.226.166.246,342,134,2116
browse,192.53.25.41,381,950,2117
transactions,198.243.53.201,234,377,2118
transactions,198.51.102.239,375,604,2119
transactions,192.31.197.149,466,354,2120
create_account,198.214.109.152,84,264,2121
create_account,192.40.250.219,180,551,2122
create_account,192.156.222.222,289,572,2123
request_loan,192.31.41.17,228,971,2124
browse,192.52.197.103,483,215,2125
request_loan,192.75.40.178,252,675,2126
create_account,192.53.25.41,386,958,2127
browse,192.52.220.27,287,437,2128
request_loan,192.0.5.131,56,152,2129
update_profile,203.0.107.208,364,733,2130
browse,192.52.216.15,281,16,2131
update_profile,192.75.40.178,193,821,2132
update_profile,1.131.122.57,230,866,2133
update_profile,192.52.220.27,7,554,2134
update_profile,198.230.203.64,151,698,2135
browse,192.28.66.171,330,251,2136
request_loan,192.5.169.21,224,112,2137
request_loan,10.208.131.79,317,545,2138
transactions,203.0.102.115,214,812,2139
update_profile,203.126.82.74,474,562,2140
browse,192.52.242.244,346,764,2141
request_loan,198.10.52.120,341,107,2142
request_loan,198.214.109.152,411,427,2143
browse,192.88.112.4,309,287,2144
transactions,192.170.227.152,421,251,2145
transactions,192.52.249.197,277,537,2146
browse,192.159.46.227,274,546,2147
update_profile,1.131.122.57,48,889,2148
request_loan,192.31.197.149,35,173,2149
update_profile,198.48.161.203,71,578,2150
request_loan,192.88.98.49,353,60,2151
browse,192.184.205.202,106,209,2152
request_loan,14.101.88.69,242,764,2153
transactions,10.208.131.79,14,452,2154
update_profile,192.88.112.4,89,262,2155
request_loan,192.52.220.27,151,831,2156
update_profile,192.28.66.171,247,370,2157
transactions,192.175.4.94,240,449,2158
browse,192.52.216.15,306,395,2159
request_loan,198.51.101.192,264,344,2160
update_profile,192.52.242.244,189,260,2161
update_profile,192.5.169.21,79,260,2162
update_profile,192.91.0.184,31,942,2163
create_account,192.156.222.222,161,869,2164
browse,192.31.41.17,377,439,2165
update_profile,198.40.150.145,277,311,2166
create_account,203.126.82.74,125,76,2167
request_loan,10.208.131.79,205,505,2168
create_account,192.40.250.219,406,656,2169
request_loan,192.156.222.222,168,175,2170
browse,198.51.102.239,401,719,2171
request_loan,200.88.167.56,205,853,2172
transactions,192.175.50.15,471,524,2173
create_account,198.50.57.194,466,742,2174
browse,121.226.166.246,7,541,2175
create_account,192.52.242.244,433,252,2176
request_loan,192.5.169.21,265,624,2177
update_profile,198.51.101.192,390,220,2178
update_profile,203.0.107.208,419,296,2179
transactions,198.51.101.192,457,116,2180
browse,192.52.242.244,353,928,2181
request_loan,192.22.74.9,259,322,2182
browse,192.31.197.149,225,749,2183
transactions,97.203.187.254,276,533,2184
browse,192.52.249.197,206,781,2185
browse,192.159.46.227,122,106,2186
create_account,192.91.0.184,221,444,2187
request_loan,203.0.112.18,384,187,2188
transactions,168.7.92.20,191,437,2189
browse,198.51.101.192,334,614,2190
browse,192.52.216.15,42,654,2191
transactions,198.48.161.203,99,19,2192
transactions,203.126.82.74,390,318,2193
transactions,97.203.187.254,244,285,2194
transactions,192.88.98.49,112,118,2195
update_profile,192.22.74.9,325,811,2196
create_account,192.53.25.41,71,704,2197
request_loan,198.50.57.194,445,503,2198
request_loan,192.40.250.219,436,625,2199
update_profile,198.51.102.239,251,18,2200
create_account,192.184.205.202,343,402,2201
create_account,192.22.74.9,413,707,2202
create_account,121.226.166.246,288,275,2203
request_loan,168.7.92.20,44,454,2204
browse,192.40.250.219,393,758,2205
transactions,192.40.250.219,456,570,2206
transactions,192.22.74.9,149,811,2207
transactions,10.208.131.79,297,825,2208
transactions,121.226.166.246,457,700,2209
create_account,192.91.0.184,216,529,2210
browse,192.31.204.39,157,31,2211
request_loan,203.0.112.18,194,210,2212
request_loan,192.184.205.202,282,762,2213
create_account,198.51.101.192,479,344,2214
update_profile,192.31.204.39,409,826,2215
create_account,192.184.205.202,171,58,2216
browse,192.88.112.4,11,343,2217
create_account,192.75.245.197,291,389,2218
request_loan,121.226.166.246,444,368,2219
update_profile,192.31.197.149,200,68,2220
request_loan,198.48.161.203,278,81,2221
request_loan,192.156.222.222,478,290,2222
transactions,203.0.107.208,385,919,2223
transactions,192.159.46.227,280,950,2224
browse,192.5.169.21,190,602,2225
transactions,192.175.50.15,16,372,2226
request_loan,14.101.88.69,150,324,2227
update_profile,192.175.4.94,164,883,2228
browse,192.0.5.131,262,429,2229
transactions,198.230.203.64,388,954,2230
browse,192.75.40.178,214,582,2231
browse,192.175.50.15,350,103,2232
update_profile,203.0.102.115,463,303,2233
request_loan,192.88.98.49,127,693,2234
update_profile,205.8.216.46,177,914,2235
update_profile,192.52.242.244,286,448,2236
update_profile,198.243.53.201,425,435,2237
create_account,200.88.167.56,285,21,2238
update_profile,198.51.102.239,368,826,2239
request_loan,192.40.250.219,146,241,2240
browse,95.223.162.76,220,605,2241
transactions,168.7.92.20,372,586,2242
request_loan,192.75.245.197,446,700,2243
update_profile,192.5.169.21,405,803,2244
transactions,192.53.25.41,142,482,2245
update_profile,192.88.98.49,218,900,2246
browse,192.175.4.94,45,603,2247
browse,198.40.150.145,153,500,2248
transactions,192.52.216.15,143,802,2249
request_loan,121.226.166.246,395,561,2250
update_profile,192.80.65.1,481,896,2251
transactions,198.50.57.194,129,420,2252
update_profile,192.31.204.39,164,755,2253
browse,192.40.250.219,432,373,2254
request_loan,192.28.66.171,430,562,2255
transactions,95.223.162.76,5,184,2256
browse,198.10.52.120,172,886,2257
transactions,198.40.150.145,314,78,2258
create_account,192.170.227.152,125,737,2259
transactions,192.52.220.27,328,751,2260
transactions,192.40.250.219,178,712,2261
transactions,192.159.46.227,422,922,2262
update_profile,192.88.98.49,54,711,2263
create_account,192.88.98.49,436,452,2264
update_profile,205.8.216.46,181,378,2265
transactions,192.159.46.227,256,210,2266
update_profile,203.0.102.115,138,273,2267
update_profile,192.88.98.49,51,560,2268
create_account,198.243.53.201,210,174,2269
transactions,200.88.167.56,139,320,2270
update_profile,95.223.162.76,96,399,2271
request_loan,192.28.66.171,329,338,2272
browse,192.52.242.244,345,26,2273
request_loan,203.0.112.18,417,57,2274
update_profile,192.75.40.178,149,172,2275
update_profile,198.243.53.201,100,730,2276
update_profile,10.208.131.79,358,899,2277
update_profile,192.31.41.17,449,686,2278
browse,1.131.122.57,57,121,2279
create_account,198.40.150.145,31,845,2280
update_profile,192.40.250.219,469,220,2281
request_loan,200.88.167.56,9,774,2282
update_profile,192.52.216.15,308,754,2283
request_loan,192.75.40.178,240,466,2284
request_loan,192.52.216.15,254,287,2285
create_account,198.51.101.192,261,724,2286
transactions,192.184.205.202,12,999,2287
update_profile,192.91.0.184,441,478,2288
request_loan,198.48.161.203,211,64,2289
update_profile,205.8.216.46,479,795,2290
request_loan,192.52.220.27,466,587,2291
create_account,192.28.66.171,425,413,2292
request_loan,198.48.161.203,386,748,2293
request_loan,203.0.102.115,396,636,2294
create_account,192.52.216.15,177,671,2295
create_account,198.10.52.120,97,874,2296
update_profile,192.5.169.21,110,512,2297
create_account,192.28.66.171,32,490,2298
request_loan,192.170.227.152,80,810,2299
transactions,192.53.25.41,410,965,2300
transactions,192.88.98.49,25,353,2301
browse,121.226.166.246,51,118,2302
request_loan,192.5.169.21,453,568,2303
create_account,192.91.0.184,383,618,2304
request_loan,198.10.52.120,305,467,2305
create_account,97.203.187.254,113,861,2306
update_profile,192.80.65.1,166,937,2307
update_profile,198.40.150.145,456,361,2308
update_profile,192.80.65.1,120,786,2309
create_account,121.226.166.246,432,201,2310
request_loan,198.214.109.152,457,359,2311
update_profile,192.52.249.197,8,376,2312
transactions,97.203.187.254,9,968,2313
update_profile,95.223.162.76,263,521,2314
request_loan,203.0.102.115,60,570,2315
transactions,203.0.102.115,61,537,2316
update_profile,192.170.227.152,345,890,2317
update_profile,198.214.109.152,166,33,2318
create_account,192.0.5.131,487,40,2319
transactions,200.88.167.56,139,938,2320
update_profile,192.88.112.4,194,850,2321
update_profile,203.0.107.208,284,738,2322
transactions,192.52.220.27,45,274,2323
transactions,192.184.205.202,362,576,2324
create_account,192.53.25.41,369,139,2325
update_profile,192.75.40.178,199,819,2326
create_account,192.175.4.94,481,949,2327
browse,121.226.166.246,217,244,2328
create_account,192.170.227.152,356,650,2329
transactions,192.159.46.227,69,180,2330
transactions,10.208.131.79,332,562,2331
browse,198.40.150.145,311,441,2332
transactions,192.75.245.197,163,642,2333
browse,203.0.93.54,217,64,2334
transactions,192.22.74.9,193,478,2335
request_loan,192.52.249.197,5,728,2336
browse,192.75.40.178,36,781,2337
request_loan,168.7.92.20,185,341,2338
create_account,192.52.216.15,183,698,2339
create_account,192.0.5.131,122,249,2340
create_account,192.52.216.15,264,897,2341
browse,1.131.122.57,428,640,2342
update_profile,192.52.220.27,1,730,2343
create_account,198.214.109.152,100,282,2344
browse,192.52.249.197,318,220,2345
transactions,192.75.40.178,492,975,2346
browse,198.214.109.152,194,603,2347
update_profile,1.131.122.57,398,198,2348
browse,203.0.112.18,300,561,2349
transactions,192.170.227.152,427,979,2350
browse,1.131.122.57,54,521,2351
request_loan,168.7.92.20,76,616,2352
update_profile,198.10.52.120,493,347,2353
create_account,200.88.167.56,463,489,2354
transactions,198.10.52.120,42,16,2355
browse,192.80.65.1,494,591,2356
browse,14.101.88.69,419,316,2357
transactions,192.175.4.94,371,369,2358
update_profile,198.243.53.201,11,605,2359
create_account,192.156.222.222,354,398,2360
transactions,192.53.25.41,39,494,2361
browse,192.5.169.21,180,910,2362
create_account,192.52.197.103,37,680,2363
browse,203.0.112.18,155,254,2364
request_loan,203.0.93.54,430,908,2365
transactions,192.184.205.202,230,293,2366
create_account,205.8.216.46,106,654,2367
update_profile,192.53.25.41,427,954,2368
transactions,192.75.245.197,13,939,2369
create_account,192.52.197.103,160,204,2370
create_account,97.203.187.254,180,640,2371
update_profile,200.88.167.56,68,439,2372
update_profile,192.67.93.145,83,101,2373
request_loan,192.52.216.15,228,833,2374
browse,198.48.161.203,302,672,2375
update_profile,198.51.101.192,230,48,2376
update_profile,121.226.166.246,458,78,2377
transactions,192.22.74.9,222,566,2378
browse,192.91.0.184,485,205,2379
update_profile,192.52.242.244,318,958,2380
create_account,198.10.52.120,421,244,2381
create_account,192.28.66.171,404,665,2382
update_profile,192.52.197.103,227,286,2383
request_loan,192.156.222.222,404,36,2384
browse,97.203.187.254,125,413,2385
request_loan,192.175.50.15,149,721,2386
transactions,192.170.227.152,413,578,2387
browse,192.80.65.1,255,201,2388
update_profile,192.40.250.219,220,637,2389
transactions,198.10.52.120,428,24,2390
create_account,198.243.53.201,381,999,2391
request_loan,192.52.249.197,124,586,2392
update_profile,192.75.245.197,470,550,2393
request_loan,198.230.203.64,257,78,2394
transactions,192.31.41.17,221,952,2395
