cust_id_in,cust_id_out,trx_amount,trx_bankid,trx_clearinnum,trx_country,trx_date,trx_id,trx_type
374,451,484.8927430470596,9904361,1987,ESTONIA,2017-05-04,1592,SWISH
280,227,500.1431648539991,7439923,8746,ROMANIA,2011-10-26,1593,SWISH
16,62,766.2556616288774,3950544,1837,NORWAY,1989-09-13,1594,INTERNATIONAL
134,143,820.9841568419201,272360,5923,ROMANIA,1988-03-10,1595,INTERNATIONAL
24,227,544.2109059755359,2213147,4432,NORWAY,1974-11-27,1596,INTERNATIONAL
368,192,1480.3069222318882,5644326,9036,RUSSIA,2010-09-30,1597,ATM
163,30,308.5366471378574,2514871,4475,ESTONIA,1984-10-17,1598,DOMESTIC
167,473,962.9346719452375,1114886,2246,SWEDEN,2016-06-23,1599,SWISH
499,204,391.75237165178703,6214659,1013,ROMANIA,2009-12-15,1600,DOMESTIC
97,349,21.228451006549328,8548390,7680,RUSSIA,1988-07-03,1601,ATM
337,134,572.0355720311331,3079453,9811,RUSSIA,2011-12-05,1602,SWISH
103,73,299.6880736630655,6841658,7247,ROMANIA,1974-09-27,1603,SWISH
267,304,2367.8089080012323,9419478,2644,ROMANIA,1970-05-14,1604,SWISH
39,257,2230.7339899837975,5903106,6185,RUSSIA,2007-07-22,1605,DOMESTIC
307,318,1436.3222340596635,6291947,3189,SWEDEN,1979-03-25,1606,SWISH
12,344,247.04029666344783,8688200,3022,UK,2014-10-05,1607,SWISH
380,484,1115.448359566072,5181208,4423,ESTONIA,1986-06-17,1608,DOMESTIC
72,418,805.9690986428373,2957982,8642,ESTONIA,1982-08-25,1609,INTERNATIONAL
343,1,1445.8494486393743,4310793,4691,FINLAND,1989-11-18,1610,INTERNATIONAL
302,267,1838.4702317363701,2707129,8977,NORWAY,1986-02-21,1611,DOMESTIC
350,138,1270.0243637862923,9708028,4948,ESTONIA,2011-05-08,1612,DOMESTIC
293,482,1182.6102256900292,6618616,5336,UK,2007-02-06,1613,ATM
279,408,170.83291311340008,8863090,8893,NORWAY,1987-01-22,1614,ATM
112,347,971.4179205205537,7598456,8848,LATVIA,2018-02-01,1615,INTERNATIONAL
235,498,128.50188209638677,9962012,3588,UK,1971-09-15,1616,ATM
212,163,1277.2988521912514,518568,6104,FINLAND,1980-02-26,1617,ATM
257,339,1165.2181795966533,7865083,3132,ROMANIA,2017-12-01,1618,SWISH
133,334,1796.519540186452,3301383,1103,ESTONIA,2006-06-05,1619,INTERNATIONAL
61,212,537.6076936571109,9977527,1763,ROMANIA,1975-09-11,1620,INTERNATIONAL
155,298,594.3446728819034,6636536,8602,FINLAND,2004-02-10,1621,DOMESTIC
42,167,611.9681899782687,1701727,9684,UK,1972-02-03,1622,SWISH
318,136,961.9544271861737,1019114,3728,SWEDEN,1980-02-01,1623,DOMESTIC
337,81,396.0572379632537,3639168,5743,SWEDEN,1988-01-01,1624,INTERNATIONAL
446,81,2468.1081313100944,5531694,8556,SWEDEN,2013-01-12,1625,ATM
310,214,213.85862100451823,5283847,5430,UK,2009-06-07,1626,DOMESTIC
185,182,1366.2830849866777,1761650,4008,NORWAY,1998-07-03,1627,DOMESTIC
320,313,700.1461304484621,2411756,8837,SWEDEN,1981-05-15,1628,INTERNATIONAL
473,298,27.59005950736548,9005442,2814,ESTONIA,1990-11-09,1629,DOMESTIC
484,213,1176.9824565482716,4410860,2573,RUSSIA,1987-09-21,1630,ATM
333,136,70.93207659381544,3270616,7501,NORWAY,1996-07-18,1631,INTERNATIONAL
220,263,370.8577000535294,2770618,6373,LATVIA,1979-11-03,1632,SWISH
420,258,817.4404724652954,7404764,9720,UK,1999-11-14,1633,ATM
271,417,449.8211623206378,6810618,1044,SWEDEN,1984-08-31,1634,INTERNATIONAL
419,245,683.8046685178914,2739121,4695,ROMANIA,2003-04-16,1635,DOMESTIC
316,97,1804.6604745288314,3374241,7737,ROMANIA,2004-07-23,1636,INTERNATIONAL
142,163,2324.3188916669724,7291106,5502,FINLAND,1976-12-10,1637,DOMESTIC
481,430,807.2113425028713,3758350,5357,LATVIA,2006-06-11,1638,ATM
339,460,16.79419247167067,8818306,1955,NORWAY,2016-10-06,1639,ATM
405,101,709.1104036474294,6164088,5208,ESTONIA,2008-06-26,1640,DOMESTIC
458,29,1123.3510073522948,7311495,3967,NORWAY,2010-06-16,1641,INTERNATIONAL
245,193,885.9562558988657,8589320,1511,RUSSIA,1989-07-17,1642,ATM
21,398,1214.9217050220016,8137300,4516,FINLAND,2013-01-16,1643,DOMESTIC
325,244,574.8020057403302,5246332,2831,ESTONIA,2010-02-27,1644,INTERNATIONAL
29,410,857.50196022962,9208127,3109,ROMANIA,1975-11-01,1645,DOMESTIC
408,468,664.6889460587615,4525017,7780,ROMANIA,1994-03-01,1646,SWISH
343,189,706.4845116897405,3953225,8451,ROMANIA,1987-03-29,1647,ATM
366,65,369.6667903820937,3001876,7932,ROMANIA,2003-07-14,1648,DOMESTIC
147,185,500.8330528165256,9434931,4997,RUSSIA,2017-08-17,1649,ATM
206,148,573.109654673914,6466118,2705,NORWAY,2002-10-27,1650,ATM
151,478,1557.7510833473536,7116284,6833,NORWAY,1986-04-15,1651,INTERNATIONAL
483,198,2434.0321333412926,7333899,9301,ROMANIA,2004-07-11,1652,DOMESTIC
210,244,2076.8829183036755,874671,9725,NORWAY,2012-08-14,1653,SWISH
33,308,1097.2127075158571,1651366,4459,UK,1985-04-26,1654,SWISH
288,242,1438.0804985237216,4501600,2827,FINLAND,1996-04-16,1655,ATM
437,336,154.41531971386252,6390624,6853,LATVIA,2007-12-12,1656,SWISH
317,97,1278.1910947785186,5264229,3914,FINLAND,1975-09-20,1657,ATM
59,29,475.0976322191405,1777937,8013,LATVIA,2018-02-07,1658,SWISH
13,365,428.14902937749736,8593094,3653,NORWAY,1988-03-20,1659,DOMESTIC
220,99,284.6026457809841,8661774,2739,LATVIA,2005-04-19,1660,INTERNATIONAL
469,492,1725.7498898253843,2779890,6856,SWEDEN,2008-03-04,1661,DOMESTIC
330,398,73.92739086355677,2105338,5438,ROMANIA,1970-11-07,1662,DOMESTIC
103,433,1172.2777262976097,9547848,6242,FINLAND,1992-05-06,1663,DOMESTIC
46,337,190.61448236734776,1875812,4812,LATVIA,2009-02-13,1664,SWISH
344,68,550.8752833219205,7382698,7641,UK,1983-04-06,1665,DOMESTIC
458,259,946.0816798265212,9144815,3285,ESTONIA,1994-05-27,1666,DOMESTIC
278,460,54.45324401175817,1116322,7307,ESTONIA,2006-09-12,1667,SWISH
355,316,2093.8110435054937,8508078,4378,LATVIA,2011-06-23,1668,INTERNATIONAL
15,164,291.67778713465674,8556760,5230,FINLAND,2008-10-05,1669,SWISH
333,222,1411.2380043339194,7505564,9943,RUSSIA,1970-09-01,1670,INTERNATIONAL
73,382,2184.034545974832,9233429,9450,ROMANIA,2012-05-12,1671,DOMESTIC
387,181,1097.1208033254675,5739412,5189,ROMANIA,1978-08-13,1672,INTERNATIONAL
81,471,507.3746559926385,4846991,1411,LATVIA,1972-12-24,1673,SWISH
57,20,986.7196291256381,6754785,4991,NORWAY,1974-02-03,1674,DOMESTIC
153,449,1480.850652798503,5585801,2310,ESTONIA,1975-08-14,1675,SWISH
155,169,160.05130386128042,8060768,1742,UK,1991-08-17,1676,ATM
311,310,1105.454563741373,6298563,2992,LATVIA,2007-08-31,1677,ATM
253,395,767.5048729967675,4157394,5533,FINLAND,1995-08-06,1678,SWISH
237,353,1495.4130463486074,2744553,1492,LATVIA,2003-02-02,1679,DOMESTIC
392,220,1894.4370525717381,8099426,1076,ROMANIA,2013-09-01,1680,ATM
345,401,1019.2976369182836,4797694,6355,UK,1998-11-24,1681,DOMESTIC
391,127,2273.901444701351,5806201,7919,SWEDEN,1982-04-07,1682,SWISH
398,162,349.9326790493996,6122615,4167,FINLAND,2013-06-29,1683,INTERNATIONAL
138,162,17.76968152967689,5274548,5166,SWEDEN,2001-01-04,1684,SWISH
32,184,203.96534656033225,8674592,7989,ESTONIA,1978-03-29,1685,SWISH
375,173,279.44629305558414,276483,9233,NORWAY,1999-03-03,1686,INTERNATIONAL
302,427,694.3504239063717,7186986,1113,NORWAY,1990-09-29,1687,DOMESTIC
347,88,37.70109737824801,3914364,7382,ROMANIA,1981-01-14,1688,SWISH
159,151,1875.7178982724042,6901142,9549,RUSSIA,2005-05-15,1689,ATM
269,439,27.922156464559997,1142996,1742,LATVIA,1994-11-12,1690,SWISH
314,257,797.9730426835172,788851,5362,ROMANIA,1986-03-31,1691,ATM
327,293,751.4170062299784,1423880,9744,ESTONIA,1990-11-10,1692,INTERNATIONAL
172,215,872.0457455908543,1818307,1370,NORWAY,2005-09-10,1693,SWISH
391,153,438.76074919894444,1683211,8008,ROMANIA,2007-11-03,1694,INTERNATIONAL
103,456,725.6286051682603,3007414,4345,ESTONIA,1998-12-17,1695,SWISH
354,13,546.3466736318694,492989,3626,NORWAY,1985-02-23,1696,SWISH
33,125,261.9144981718483,6997168,6362,LATVIA,2007-05-06,1697,SWISH
24,196,195.3986991891469,1534225,6160,LATVIA,2007-10-05,1698,ATM
293,436,1656.6705473499046,4057934,2748,FINLAND,1975-03-30,1699,SWISH
226,19,229.31090110036806,1449989,1875,LATVIA,1998-05-04,1700,INTERNATIONAL
435,270,1148.7249875875334,6920162,5906,LATVIA,2003-11-10,1701,ATM
26,111,166.1648550767401,460242,8096,FINLAND,2016-03-26,1702,DOMESTIC
143,398,1206.317904680289,3263744,2176,ROMANIA,1993-05-16,1703,ATM
15,183,1694.9770157722405,8990468,8446,UK,2005-04-17,1704,ATM
232,157,209.00581915791565,9706204,3093,SWEDEN,2009-05-23,1705,DOMESTIC
470,189,505.5246664907762,7059637,5799,UK,2012-07-30,1706,SWISH
212,413,538.694901430924,7419735,2015,NORWAY,1981-10-14,1707,SWISH
402,130,705.4638193833483,9530685,8803,FINLAND,2005-06-30,1708,INTERNATIONAL
227,316,279.7090436141897,188300,6901,FINLAND,1983-12-28,1709,DOMESTIC
391,65,679.393466656929,4172441,4607,LATVIA,1977-07-25,1710,DOMESTIC
268,208,1054.2547226124118,7253606,6958,LATVIA,1978-01-04,1711,SWISH
449,141,1114.5858937839976,4525355,2663,LATVIA,1998-12-18,1712,SWISH
388,345,594.9636720851146,6135189,9423,NORWAY,2000-06-28,1713,SWISH
346,304,524.8757279069678,1190357,9099,LATVIA,2000-01-02,1714,ATM
99,100,706.0772048442292,5959977,8408,SWEDEN,1977-11-19,1715,INTERNATIONAL
494,260,1129.6688384240597,9335535,6962,ESTONIA,1990-04-29,1716,SWISH
81,349,1316.9963601648394,2939592,7063,ROMANIA,1970-09-27,1717,SWISH
362,238,658.8319551046036,1626481,4827,SWEDEN,2006-09-28,1718,ATM
483,76,1071.3469866222065,263866,5667,RUSSIA,2003-01-06,1719,SWISH
390,432,341.6144253368076,1993398,4258,UK,1978-06-12,1720,SWISH
369,81,34.65354987524495,9742745,5116,SWEDEN,2007-06-16,1721,SWISH
346,283,2703.3574986652948,4869824,2582,LATVIA,1980-06-01,1722,INTERNATIONAL
362,420,244.43273780191777,9865770,8273,LATVIA,1989-12-23,1723,SWISH
433,67,907.2988371609438,5435554,9640,ESTONIA,1990-11-15,1724,ATM
113,416,67.86030050462037,5927228,2733,ROMANIA,1982-08-09,1725,ATM
312,464,304.83656850070605,373479,6285,ROMANIA,1984-03-13,1726,ATM
302,290,899.5869462305016,5588014,5035,RUSSIA,1978-05-10,1727,DOMESTIC
118,379,239.4945542974359,5745189,3530,LATVIA,1992-05-26,1728,DOMESTIC
249,122,859.2343535553579,3683771,4950,NORWAY,2000-03-08,1729,DOMESTIC
303,351,2003.9567229245754,9743036,4716,NORWAY,1973-03-28,1730,DOMESTIC
221,258,100.70902759614403,7393849,5283,ESTONIA,1974-08-21,1731,ATM
461,454,187.38179634242263,1021194,8473,UK,1986-09-21,1732,INTERNATIONAL
64,277,678.9488773031198,5265245,3811,SWEDEN,1991-11-16,1733,ATM
492,271,48.38954329117453,4086839,5478,SWEDEN,1986-12-09,1734,SWISH
310,389,1045.9878766525333,1136169,3038,SWEDEN,1970-01-07,1735,ATM
217,306,1152.6719812895558,8158865,4342,ROMANIA,1983-06-04,1736,DOMESTIC
490,283,918.0462257916917,1797626,5240,RUSSIA,1993-06-03,1737,ATM
53,125,976.4147028479433,2175818,6003,FINLAND,1985-12-18,1738,SWISH
383,110,702.2866324240898,460706,9717,RUSSIA,1970-08-30,1739,SWISH
282,361,1560.8442902563274,1145345,2143,RUSSIA,1982-11-07,1740,DOMESTIC
145,126,61.70489772268951,7003343,3011,FINLAND,2012-01-23,1741,DOMESTIC
111,492,1238.472833162739,3852014,6172,UK,1981-09-17,1742,SWISH
318,84,671.9690087702367,5792850,6086,RUSSIA,1980-06-14,1743,ATM
465,433,2454.282361771542,3309311,3928,ESTONIA,2017-09-02,1744,INTERNATIONAL
84,421,418.1677020729023,8309686,1346,RUSSIA,2005-06-07,1745,INTERNATIONAL
124,137,513.3996615852602,3603868,4969,SWEDEN,1994-01-03,1746,ATM
161,167,101.50975245129267,4376403,3298,LATVIA,1974-04-25,1747,DOMESTIC
99,181,177.7563959350378,1937952,2691,ROMANIA,2006-08-29,1748,ATM
484,178,1807.6798250632467,7665355,9889,ESTONIA,1990-05-07,1749,INTERNATIONAL
373,262,542.0840150919149,9672935,2969,NORWAY,1979-02-01,1750,INTERNATIONAL
31,300,285.2864952291735,5110476,4721,FINLAND,1998-09-09,1751,INTERNATIONAL
432,165,1376.8489505259042,8933473,9698,FINLAND,1971-06-13,1752,ATM
389,253,23.814742828871267,2705182,6507,NORWAY,2001-09-01,1753,SWISH
285,139,1077.1667640649753,115157,1654,UK,2012-10-14,1754,DOMESTIC
435,167,793.4931771268376,730010,3912,ESTONIA,1995-10-12,1755,SWISH
339,256,1387.9552161984332,8641834,5922,LATVIA,1982-07-31,1756,ATM
46,228,141.86134755520638,1759263,5107,LATVIA,1994-01-29,1757,ATM
309,228,980.8963075991171,6224601,6632,ESTONIA,2003-10-21,1758,ATM
158,269,148.6443414838406,211886,4003,NORWAY,2001-04-14,1759,DOMESTIC
164,493,601.9972805649501,7697214,3786,LATVIA,1986-01-04,1760,ATM
125,327,432.2355424720187,1816536,3729,RUSSIA,2005-10-28,1761,DOMESTIC
161,365,1936.053110826765,5497302,3216,SWEDEN,1991-02-23,1762,DOMESTIC
139,457,579.6561789655407,2813196,9473,LATVIA,2000-11-07,1763,INTERNATIONAL
169,386,1482.242317809537,1847727,6458,NORWAY,1974-12-24,1764,SWISH
495,262,194.26300118523002,3899210,7576,LATVIA,1975-02-06,1765,ATM
438,14,1683.526891970417,3244210,3404,FINLAND,2001-03-08,1766,SWISH
147,62,637.82859292405,6954883,9702,LATVIA,1994-07-21,1767,ATM
481,486,1363.2851703669112,4002373,7527,FINLAND,2006-04-22,1768,DOMESTIC
115,333,84.48105997685985,4945340,7875,LATVIA,1983-09-21,1769,SWISH
213,104,1155.0587378711014,1987392,6192,FINLAND,1971-01-06,1770,INTERNATIONAL
134,261,1084.464952625613,4244907,7154,ESTONIA,1985-11-01,1771,INTERNATIONAL
260,471,3332.812673475826,3000656,1158,ROMANIA,1973-04-16,1772,SWISH
425,161,73.37376721678535,8562296,8395,LATVIA,1984-05-03,1773,SWISH
390,121,1668.315932733813,4378101,4271,FINLAND,1985-07-06,1774,ATM
292,163,1886.8526608156878,7521036,7708,ROMANIA,1994-07-13,1775,SWISH
182,240,1614.0650592793354,8294270,7238,ESTONIA,1993-05-11,1776,DOMESTIC
477,291,1929.1248195609753,9557234,3790,ESTONIA,1971-01-12,1777,INTERNATIONAL
297,420,1569.4264058380672,7976793,4571,FINLAND,1988-11-08,1778,DOMESTIC
295,313,985.7982237455642,5275241,5331,ROMANIA,1973-01-13,1779,INTERNATIONAL
314,16,1297.0563660955797,9002968,3127,ESTONIA,2001-10-17,1780,ATM
396,464,1010.0378096752571,5846665,7364,SWEDEN,2007-12-02,1781,DOMESTIC
220,163,634.5451494065029,9014370,5675,SWEDEN,1997-08-07,1782,INTERNATIONAL
73,6,1113.1155562609474,6294070,1479,RUSSIA,2005-09-25,1783,DOMESTIC
249,172,70.82466761113284,1020472,1864,UK,2001-01-28,1784,SWISH
60,156,646.8525043065742,7989898,1481,FINLAND,1999-06-03,1785,INTERNATIONAL
9,140,1283.6562798812063,5244954,2395,NORWAY,1975-12-04,1786,SWISH
300,451,33.51827647377698,1045020,7628,LATVIA,1978-09-02,1787,ATM
444,287,438.62188004763175,2597647,3122,UK,1972-01-28,1788,ATM
297,461,350.5289946905124,7831868,3887,ESTONIA,1991-03-21,1789,SWISH
96,352,1221.876071671072,8108939,5243,ROMANIA,1985-06-21,1790,INTERNATIONAL
354,221,415.5657626455373,1045429,5159,RUSSIA,2010-04-20,1791,ATM
356,347,1183.2491137917034,901502,6336,SWEDEN,2000-10-26,1792,INTERNATIONAL
32,313,814.5636649820531,9837644,5836,ROMANIA,2010-10-27,1793,ATM
302,228,593.3596553854718,8746428,8223,SWEDEN,2014-02-17,1794,INTERNATIONAL
405,394,165.71636792777497,3628600,4510,RUSSIA,1996-05-14,1795,ATM
311,461,334.4550326622183,5495388,6000,FINLAND,2006-12-10,1796,SWISH
10,329,402.7991925730074,6815725,2366,ESTONIA,1973-02-12,1797,SWISH
82,173,782.3861772406285,1287173,7694,SWEDEN,1970-06-12,1798,INTERNATIONAL
178,416,240.81556581841642,2783685,7747,UK,1987-12-28,1799,SWISH
471,277,636.1871411983115,2303933,7178,ROMANIA,1984-10-25,1800,SWISH
149,376,264.41009600613336,2804431,9467,UK,1999-11-17,1801,DOMESTIC
15,209,86.12364656352463,2320262,9932,NORWAY,1985-11-16,1802,ATM
222,451,965.7671486499686,2437878,3084,FINLAND,2012-05-15,1803,INTERNATIONAL
23,233,1135.8180732903948,8284605,4140,ESTONIA,1988-08-27,1804,SWISH
69,135,264.8516636263648,48699,5767,NORWAY,1999-02-16,1805,DOMESTIC
446,260,1677.1462367642698,1560590,5123,FINLAND,1989-02-24,1806,INTERNATIONAL
287,213,1400.5505889010385,2840915,4469,NORWAY,1982-09-01,1807,INTERNATIONAL
28,29,184.47251649161095,6619761,8110,UK,1982-01-31,1808,ATM
298,69,1251.343140296898,7564762,7883,RUSSIA,1975-12-06,1809,ATM
52,390,323.1535295307561,708057,2084,RUSSIA,1990-10-28,1810,SWISH
27,427,1506.7041235346717,5283968,6177,SWEDEN,1980-04-05,1811,DOMESTIC
153,326,348.69577922824044,6886386,9787,RUSSIA,2015-08-15,1812,SWISH
396,212,125.83529499825232,2014950,7976,ROMANIA,2013-12-07,1813,ATM
120,478,744.8081722650766,9516988,4458,ESTONIA,1987-11-27,1814,SWISH
291,24,170.74239371386818,5591874,9335,RUSSIA,1990-12-05,1815,ATM
37,18,342.9028140791072,1158699,1882,UK,2010-09-15,1816,DOMESTIC
475,240,1057.9008809338252,1278929,6938,NORWAY,2009-10-03,1817,DOMESTIC
250,270,69.56853387923601,4779322,3571,UK,2003-04-18,1818,DOMESTIC
213,243,306.8407085847073,9758000,8443,SWEDEN,1987-08-19,1819,ATM
418,210,772.8262059020332,1749816,2171,LATVIA,2016-01-04,1820,DOMESTIC
313,349,152.45761442413755,6154373,2215,ROMANIA,2006-04-24,1821,ATM
438,378,668.4210878560975,852876,8553,RUSSIA,2014-08-01,1822,INTERNATIONAL
198,137,482.65050112641967,5080144,4819,LATVIA,1986-11-27,1823,DOMESTIC
127,161,1318.146706331914,5899221,3491,ESTONIA,2004-09-25,1824,SWISH
476,82,1429.127801573988,6258354,4667,ROMANIA,2015-06-21,1825,ATM
178,353,566.8038837275527,3143187,8733,RUSSIA,2015-07-22,1826,DOMESTIC
54,318,375.2017498702236,373416,9382,FINLAND,1994-09-05,1827,DOMESTIC
186,378,16.67971016551434,6889110,7216,RUSSIA,2005-05-15,1828,INTERNATIONAL
129,328,563.6682910079991,5249435,2547,RUSSIA,2000-11-02,1829,DOMESTIC
319,117,85.89234836967643,590559,6021,RUSSIA,1979-05-27,1830,SWISH
436,121,1210.9755494314636,4507869,5303,NORWAY,1978-06-11,1831,SWISH
2,393,65.88244246792046,910511,6489,LATVIA,1985-10-04,1832,ATM
326,272,1637.2951543335562,8857762,4685,NORWAY,1997-09-13,1833,SWISH
81,35,248.06614619881435,4357286,7032,ROMANIA,2007-05-29,1834,INTERNATIONAL
76,369,359.28311231943866,2375481,9617,LATVIA,1972-02-14,1835,INTERNATIONAL
147,178,158.73944385682907,2285815,6296,ESTONIA,1970-04-16,1836,SWISH
495,427,751.9208833525382,3466884,3822,ESTONIA,1999-12-15,1837,ATM
202,254,1012.7975571567335,8921763,1621,NORWAY,1983-09-12,1838,SWISH
364,299,1775.1719444884607,6700695,9081,FINLAND,2001-03-01,1839,ATM
305,386,919.3330228089945,11349,5114,ESTONIA,1997-09-19,1840,INTERNATIONAL
338,283,207.84841532749158,2004740,4077,LATVIA,1994-03-17,1841,INTERNATIONAL
458,294,995.0703789864318,5111209,2628,NORWAY,1977-07-20,1842,SWISH
245,223,386.64602694655696,5717095,4381,NORWAY,1997-04-23,1843,INTERNATIONAL
257,471,395.14114518224113,509921,9302,SWEDEN,2010-12-16,1844,SWISH
16,357,941.9579069465148,757815,7210,FINLAND,2007-12-25,1845,DOMESTIC
452,76,843.2720036180831,8077838,2106,UK,1972-09-24,1846,ATM
407,200,228.1195816524751,1025447,1567,UK,2005-01-23,1847,ATM
21,384,1693.188825280392,6046196,4573,NORWAY,2009-10-14,1848,SWISH
207,284,204.65279345298316,4882505,9165,ROMANIA,1987-11-29,1849,DOMESTIC
20,77,732.2379980954123,8194451,7010,SWEDEN,2018-06-06,1850,INTERNATIONAL
67,424,957.9267367291044,8722191,6079,NORWAY,2005-05-05,1851,DOMESTIC
405,455,696.780956476654,9800822,9548,NORWAY,2010-04-17,1852,SWISH
241,469,825.4354707185971,3667000,6990,UK,1979-01-04,1853,SWISH
484,244,1094.634499932046,9839137,6797,LATVIA,2016-03-09,1854,DOMESTIC
382,300,232.5890430901085,2505405,7930,RUSSIA,1983-10-23,1855,SWISH
163,11,258.91449645684054,5837909,1386,UK,2016-10-22,1856,INTERNATIONAL
50,38,1085.5981064550588,6995959,5603,UK,1984-11-29,1857,ATM
344,319,59.53867909017033,6310887,3329,RUSSIA,1992-10-02,1858,SWISH
211,324,264.1894213802352,902237,9557,RUSSIA,1982-09-06,1859,ATM
249,110,880.4865545380227,2999854,5773,LATVIA,1994-03-02,1860,ATM
262,145,359.4471589269717,1194873,8805,LATVIA,1975-07-07,1861,SWISH
156,414,1279.8405091479187,8889016,2834,ESTONIA,2011-02-02,1862,DOMESTIC
337,211,703.6985663012476,5564657,9660,LATVIA,2017-01-30,1863,DOMESTIC
446,461,307.85174758020923,8912245,6059,NORWAY,1970-10-05,1864,SWISH
185,368,1175.2904576539643,9688994,4478,RUSSIA,2003-04-18,1865,INTERNATIONAL
137,387,347.78390478272047,3903049,8685,ESTONIA,2002-11-23,1866,ATM
472,253,372.59353473980985,3847303,9471,UK,1972-03-05,1867,INTERNATIONAL
287,140,863.2794215138892,2218207,5609,SWEDEN,1987-04-15,1868,INTERNATIONAL
133,147,494.157473858678,5618605,3367,FINLAND,1990-07-04,1869,SWISH
347,203,538.5263960878361,870037,9449,ESTONIA,2017-02-18,1870,ATM
351,83,1178.6479199057965,5678414,9015,ROMANIA,1988-04-09,1871,SWISH
398,258,319.88262530850056,8161296,3346,ROMANIA,1987-02-05,1872,INTERNATIONAL
191,177,1283.7978560309275,3621989,3049,UK,1992-02-04,1873,SWISH
495,378,2406.719876863072,579539,7606,SWEDEN,1999-06-16,1874,SWISH
183,34,328.6966932230243,8670510,4316,UK,2011-09-09,1875,ATM
21,367,1522.51405269655,3186969,3156,UK,2000-06-17,1876,ATM
78,402,691.4373699705791,9688011,8813,ESTONIA,2000-08-24,1877,ATM
460,79,117.54939735198731,854714,3284,ROMANIA,1991-09-15,1878,ATM
296,467,95.41455890106454,5946352,8417,FINLAND,1970-08-27,1879,SWISH
481,96,1014.8323275020441,8979356,3836,FINLAND,2016-07-28,1880,SWISH
22,52,905.4291750809202,1411757,8013,UK,2004-02-07,1881,DOMESTIC
384,219,1911.504466088441,2328565,8715,FINLAND,1991-05-11,1882,INTERNATIONAL
185,61,484.9227749670938,8849281,3103,FINLAND,1980-11-09,1883,SWISH
473,262,832.8149334029173,1719569,4815,RUSSIA,2001-09-09,1884,ATM
35,71,615.9101610280461,1317807,1404,ROMANIA,2002-01-28,1885,SWISH
435,339,539.9427086259153,287620,1209,ESTONIA,2010-07-22,1886,INTERNATIONAL
429,203,172.8928974240344,431468,5681,ESTONIA,1997-04-15,1887,ATM
236,245,106.46445087121617,6379555,7256,SWEDEN,1995-10-12,1888,SWISH
442,478,1184.2232155159284,3785376,4244,UK,2015-05-16,1889,ATM
149,136,1412.3853027614798,5312864,4596,ROMANIA,1991-08-24,1890,INTERNATIONAL
280,36,288.46674935323364,9268864,4758,ROMANIA,1991-10-11,1891,INTERNATIONAL
207,178,166.28562708362153,16814,2140,RUSSIA,1979-10-03,1892,ATM
245,466,787.1450691246735,6402230,1838,ESTONIA,2010-04-20,1893,SWISH
275,192,1884.6196549515603,2596337,5192,UK,2008-03-19,1894,SWISH
23,101,299.31147066583344,3829433,2113,SWEDEN,2011-10-23,1895,DOMESTIC
347,133,251.7887475194384,6061822,1428,RUSSIA,1978-12-09,1896,INTERNATIONAL
486,405,1858.5682511043103,7746730,3686,SWEDEN,1972-01-30,1897,ATM
102,484,1663.534849295262,5900763,1824,LATVIA,1993-12-27,1898,INTERNATIONAL
454,267,264.24184638283083,8237523,5419,LATVIA,2007-10-21,1899,INTERNATIONAL
460,382,1321.3255816182361,8626186,3838,RUSSIA,1993-12-08,1900,INTERNATIONAL
469,275,924.1398945930903,5727720,6339,FINLAND,1987-09-05,1901,SWISH
116,211,672.7819131829546,5451751,5822,FINLAND,1997-05-25,1902,ATM
215,346,214.11590857394785,6647994,6533,SWEDEN,1974-04-17,1903,INTERNATIONAL
437,169,320.51277956982767,2315623,2242,ROMANIA,2004-08-30,1904,SWISH
